"activity_period","activity_type_code","adjusted_activity_type_code","adjusted_passenger_count","boarding_area","geo_region","geo_summary","month","operating_airline","operating_airline_iata_code","passenger_count","price_category_code","published_airline","published_airline_iata_code","terminal","year"
"201408","Deplaned","Deplaned","39564","A","US","Domestic","August","Alaska Airlines","AS","39564","Other","Alaska Airlines","AS","International","2014"
"201408","Enplaned","Enplaned","29086","A","US","Domestic","August","Alaska Airlines","AS","29086","Other","Alaska Airlines","AS","International","2014"
"201408","Deplaned","Deplaned","20650","B","US","Domestic","August","Alaska Airlines","AS","20650","Other","Alaska Airlines","AS","Terminal 1","2014"
"201408","Enplaned","Enplaned","36745","B","US","Domestic","August","Alaska Airlines","AS","36745","Other","Alaska Airlines","AS","Terminal 1","2014"
"201408","Deplaned","Deplaned","8116","A","Mexico","International","August","Alaska Airlines","AS","8116","Other","Alaska Airlines","AS","International","2014"
"201408","Enplaned","Enplaned","7717","B","Mexico","International","August","Alaska Airlines","AS","7717","Other","Alaska Airlines","AS","Terminal 1","2014"
"201408","Deplaned","Deplaned","7493","G","Asia","International","August","All Nippon Airways","NH","7493","Other","All Nippon Airways","NH","International","2014"
"201408","Enplaned","Enplaned","7202","G","Asia","International","August","All Nippon Airways","NH","7202","Other","All Nippon Airways","NH","International","2014"
"201408","Deplaned","Deplaned","131468","D","US","Domestic","August","American Airlines","AA","131468","Other","American Airlines","AA","Terminal 2","2014"
"201408","Enplaned","Enplaned","131890","D","US","Domestic","August","American Airlines","AA","131890","Other","American Airlines","AA","Terminal 2","2014"
"201408","Deplaned","Deplaned","8820","A","Asia","International","August","Asiana Airlines","OZ","8820","Other","Asiana Airlines","OZ","International","2014"
"201408","Enplaned","Enplaned","7946","A","Asia","International","August","Asiana Airlines","OZ","7946","Other","Asiana Airlines","OZ","International","2014"
"201408","Deplaned","Deplaned","19203","A","Europe","International","August","British Airways","BA","19203","Other","British Airways","BA","International","2014"
"201408","Enplaned","Enplaned","19384","A","Europe","International","August","British Airways","BA","19384","Other","British Airways","BA","International","2014"
"201408","Deplaned","Deplaned","18637","A","Asia","International","August","Cathay Pacific","CX","18637","Other","Cathay Pacific","CX","International","2014"
"201408","Enplaned","Enplaned","17905","A","Asia","International","August","Cathay Pacific","CX","17905","Other","Cathay Pacific","CX","International","2014"
"201408","Deplaned","Deplaned","11213","A","Asia","International","August","China Airlines","CI","11213","Other","China Airlines","CI","International","2014"
"201408","Enplaned","Enplaned","9733","A","Asia","International","August","China Airlines","CI","9733","Other","China Airlines","CI","International","2014"
"201408","Deplaned","Deplaned","6509","A","Asia","International","August","China Eastern","MU","6509","Other","China Eastern","MU","International","2014"
"201408","Enplaned","Enplaned","6143","A","Asia","International","August","China Eastern","MU","6143","Other","China Eastern","MU","International","2014"
"201408","Deplaned","Deplaned","41767","C","US","Domestic","August","Compass Airlines","CP","41767","Other","Delta Air Lines","DL","Terminal 1","2014"
"201408","Enplaned","Enplaned","39903","C","US","Domestic","August","Compass Airlines","CP","39903","Other","Delta Air Lines","DL","Terminal 1","2014"
"201408","Deplaned","Deplaned","160853","C","US","Domestic","August","Delta Air Lines","DL","160853","Other","Delta Air Lines","DL","Terminal 1","2014"
"201408","Enplaned","Enplaned","160664","C","US","Domestic","August","Delta Air Lines","DL","160664","Other","Delta Air Lines","DL","Terminal 1","2014"
"201408","Deplaned","Deplaned","17747","G","Asia","International","August","EVA Airways","BR","17747","Other","EVA Airways","BR","International","2014"
"201408","Enplaned","Enplaned","16344","G","Asia","International","August","EVA Airways","BR","16344","Other","EVA Airways","BR","International","2014"
"201408","Deplaned","Deplaned","10427","A","Middle East","International","August","Emirates ","EK","10427","Other","Emirates ","EK","International","2014"
"201408","Enplaned","Enplaned","10444","A","Middle East","International","August","Emirates ","EK","10444","Other","Emirates ","EK","International","2014"
"201408","Deplaned","Deplaned","19777","C","US","Domestic","August","Frontier Airlines","F9","19777","Low Fare","Frontier Airlines","F9","Terminal 1","2014"
"201408","Enplaned","Enplaned","19885","C","US","Domestic","August","Frontier Airlines","F9","19885","Low Fare","Frontier Airlines","F9","Terminal 1","2014"
"201408","Deplaned","Deplaned","8776","A","US","Domestic","August","Hawaiian Airlines","HA","8776","Other","Hawaiian Airlines","HA","International","2014"
"201408","Enplaned","Enplaned","7400","A","US","Domestic","August","Hawaiian Airlines","HA","7400","Other","Hawaiian Airlines","HA","International","2014"
"201408","Deplaned","Deplaned","5621","A","Asia","International","August","Japan Airlines","JL","5621","Other","Japan Airlines","JL","International","2014"
"201408","Enplaned","Enplaned","4657","A","Asia","International","August","Japan Airlines","JL","4657","Other","Japan Airlines","JL","International","2014"
"201408","Deplaned","Deplaned","46165","A","US","Domestic","August","JetBlue Airways ","B6","46165","Low Fare","JetBlue Airways ","B6","International","2014"
"201408","Enplaned","Enplaned","46511","A","US","Domestic","August","JetBlue Airways ","B6","46511","Low Fare","JetBlue Airways ","B6","International","2014"
"201408","Deplaned","Deplaned","12468","A","Europe","International","August","KLM Royal Dutch Airlines","KL","12468","Other","KLM Royal Dutch Airlines","KL","International","2014"
"201408","Enplaned","Enplaned","12130","A","Europe","International","August","KLM Royal Dutch Airlines","KL","12130","Other","KLM Royal Dutch Airlines","KL","International","2014"
"201408","Deplaned","Deplaned","8302","A","Asia","International","August","Korean Air Lines","KE","8302","Other","Korean Air Lines","KE","International","2014"
"201408","Enplaned","Enplaned","7967","A","Asia","International","August","Korean Air Lines","KE","7967","Other","Korean Air Lines","KE","International","2014"
"201408","Deplaned","Deplaned","25450","G","Europe","International","August","Lufthansa German Airlines","LH","25450","Other","Lufthansa German Airlines","LH","International","2014"
"201408","Enplaned","Enplaned","24392","G","Europe","International","August","Lufthansa German Airlines","LH","24392","Other","Lufthansa German Airlines","LH","International","2014"
"201408","Deplaned","Deplaned","11735","A","Asia","International","August","Philippine Airlines","PR","11735","Other","Philippine Airlines","PR","International","2014"
"201408","Enplaned","Enplaned","8582","A","Asia","International","August","Philippine Airlines","PR","8582","Other","Philippine Airlines","PR","International","2014"
"201408","Enplaned","Enplaned","93","B","US","Domestic","August","Republic Airlines","RW","93","Other","Republic Airlines","RW","Terminal 1","2014"
"201408","Deplaned","Deplaned","7623","G","Europe","International","August","SAS Airlines","SK","7623","Other","SAS Airlines","SK","International","2014"
"201408","Enplaned","Enplaned","7509","G","Europe","International","August","SAS Airlines","SK","7509","Other","SAS Airlines","SK","International","2014"
"201408","Deplaned","Deplaned","16270","G","Asia","International","August","Singapore Airlines","SQ","16270","Other","Singapore Airlines","SQ","International","2014"
"201408","Enplaned","Enplaned","15585","G","Asia","International","August","Singapore Airlines","SQ","15585","Other","Singapore Airlines","SQ","International","2014"
"201408","Deplaned","Deplaned","2754","C","US","Domestic","August","SkyWest Airlines","OO","2754","Other","Delta Air Lines","DL","Terminal 1","2014"
"201408","Enplaned","Enplaned","2807","C","US","Domestic","August","SkyWest Airlines","OO","2807","Other","Delta Air Lines","DL","Terminal 1","2014"
"201408","Deplaned","Deplaned","145325","F","US","Domestic","August","SkyWest Airlines","OO","145325","Other","United Airlines","UA","Terminal 3","2014"
"201408","Enplaned","Enplaned","147496","F","US","Domestic","August","SkyWest Airlines","OO","147496","Other","United Airlines","UA","Terminal 3","2014"
"201408","Deplaned","Deplaned","2732","G","Canada","International","August","SkyWest Airlines","OO","2732","Other","United Airlines","UA","International","2014"
"201408","Deplaned","Deplaned","13636","F","Canada","International","August","SkyWest Airlines","OO","13636","Other","United Airlines","UA","Terminal 3","2014"
"201408","Enplaned","Enplaned","16202","F","Canada","International","August","SkyWest Airlines","OO","16202","Other","United Airlines","UA","Terminal 3","2014"
"201408","Deplaned","Deplaned","152182","B","US","Domestic","August","Southwest Airlines","WN","152182","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201408","Enplaned","Enplaned","150889","B","US","Domestic","August","Southwest Airlines","WN","150889","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201408","Thru / Transit","Thru / Transit * 2","60","B","US","Domestic","August","Southwest Airlines","WN","30","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201408","Deplaned","Deplaned","9440","A","US","Domestic","August","Sun Country Airlines","SY","9440","Low Fare","Sun Country Airlines","SY","International","2014"
"201408","Enplaned","Enplaned","9516","A","US","Domestic","August","Sun Country Airlines","SY","9516","Low Fare","Sun Country Airlines","SY","International","2014"
"201408","Deplaned","Deplaned","6606","G","Europe","International","August","Swiss International","LX","6606","Other","Swiss International","LX","International","2014"
"201408","Enplaned","Enplaned","6575","G","Europe","International","August","Swiss International","LX","6575","Other","Swiss International","LX","International","2014"
"201408","Deplaned","Deplaned","5966","A","Central America","International","August","TACA","TA","5966","Other","TACA","TA","International","2014"
"201408","Enplaned","Enplaned","4836","A","Central America","International","August","TACA","TA","4836","Other","TACA","TA","International","2014"
"201408","Deplaned","Deplaned","83821","B","US","Domestic","August","US Airways","US ","83821","Other","US Airways","US ","Terminal 1","2014"
"201408","Enplaned","Enplaned","86383","B","US","Domestic","August","US Airways","US ","86383","Other","US Airways","US ","Terminal 1","2014"
"201408","Deplaned","Deplaned","28191","G","US","Domestic","August","United Airlines","UA","28191","Other","United Airlines","UA","International","2014"
"201408","Enplaned","Enplaned","24730","G","US","Domestic","August","United Airlines","UA","24730","Other","United Airlines","UA","International","2014"
"201408","Thru / Transit","Thru / Transit * 2","40","G","US","Domestic","August","United Airlines","UA","20","Other","United Airlines","UA","International","2014"
"201408","Deplaned","Deplaned","285079","E","US","Domestic","August","United Airlines","UA","285079","Other","United Airlines","UA","Terminal 3","2014"
"201408","Enplaned","Enplaned","301827","E","US","Domestic","August","United Airlines","UA","301827","Other","United Airlines","UA","Terminal 3","2014"
"201408","Thru / Transit","Thru / Transit * 2","610","E","US","Domestic","August","United Airlines","UA","305","Other","United Airlines","UA","Terminal 3","2014"
"201408","Deplaned","Deplaned","392063","F","US","Domestic","August","United Airlines","UA","392063","Other","United Airlines","UA","Terminal 3","2014"
"201408","Enplaned","Enplaned","366190","F","US","Domestic","August","United Airlines","UA","366190","Other","United Airlines","UA","Terminal 3","2014"
